# Time-averaged data for fix f1
# TimeStep Number-of-rows
# Row c_pp[1] c_pp[2] c_pp[3] c_pp[4] c_pp[5] c_pp[6] c_pp[7] c_pp[8]
0 395
41 2.434 0 0 0 0 0.103607 0.176488 -0.130553
42 2.4941 0 0 0 0 0.0682772 -0.283385 -0.171791
43 2.5542 0 0 0 0 0.0057218 -0.2786 -0.140443
44 2.6143 0 0 0 0 0.0230581 -0.293998 -0.19109
45 2.6744 0 0 0 0 -0.0806386 -0.316392 -0.211344
46 2.7345 0 0 0 0 -0.0472897 -0.336378 -0.22814
47 2.79459 0 0 0 0 -0.276095 -0.475722 -0.288824
48 2.85469 0 0 0 0 -0.110968 -0.489219 -0.259645
49 2.91479 0 0 0 0 0.229354 -0.390323 -0.191939
50 2.97489 0 0 0 0 0.342473 -0.416959 -0.239951
51 3.03499 0 0 0 0 0.28613 -0.631231 -0.349746
52 3.09509 0 0 0 0 -0.099911 -0.671295 -0.429645
53 3.15519 0 0 0 0 -0.482497 -0.651047 -0.491485
54 3.21529 0 0 0 0 -0.309786 -0.546293 -0.439893
55 3.27538 0 0 0 0 -0.38983 -0.722635 -0.39611
56 3.33548 0 0 0 0 -0.638948 -0.883044 -0.487969
57 3.39558 0 0 0 0 -0.932304 -1.27628 -0.469307
58 3.45568 0 0 0 0 -0.240003 -0.53485 -0.420463
59 3.51578 0 0 0 0 -0.165793 -0.0346576 -0.228054
60 3.57588 0 0 0 0 -0.371372 -0.917803 -0.0859562
61 3.63598 0 0 0 0 -0.307577 -1.00214 -0.0667327
62 3.69608 0 0 0 0 0.389735 -0.69496 -0.0280348
63 3.75618 0 0 0 0 1.2816 -0.110872 0.0227329
64 3.81627 0 0 0 0 0.793828 -0.420542 -0.040596
65 3.87637 0 0 0 0 -0.0148077 -0.551791 -0.0488741
66 3.93647 0 0 0 0 -0.696029 -0.924207 0.116589
67 3.99657 0 0 0 0 -0.205084 -0.739519 0.213155
68 4.05667 0 0 0 0 -0.429982 -0.254039 0.196612
69 4.11677 0 0 0 0 -0.831169 0.476364 0.181482
70 4.17687 0 0 0 0 -0.797364 -0.34427 0.203817
71 4.23697 0 0 0 0 -1.033 -0.0619601 0.157242
72 4.29706 0 0 0 0 -0.859004 -0.518381 0.00539317
73 4.35716 0 0 0 0 -0.984289 -0.400188 0.0688553
74 4.41726 0 0 0 0 -1.13778 -0.619064 0.0751447
75 4.47736 0 0 0 0 -0.664604 -0.38402 0.00354843
76 4.53746 0 0 0 0 -0.697363 -0.215962 -0.0285269
77 4.59756 0 0 0 0 -0.796061 0.989605 0.189293
78 4.65766 0 0 0 0 -0.350627 1.52912 0.296219
79 4.71776 0 0 0 0 -0.0286823 1.61266 0.329114
80 4.77786 0 0 0 0 -0.189227 1.02843 0.548551
81 4.83795 0 0 0 0 0.185234 0.437174 0.890675
82 4.89805 0 0 0 0 0.241533 0.744139 0.949576
83 4.95815 0 0 0 0 0.922452 1.12007 0.967375
84 5.01825 0 0 0 0 1.6987 0.100091 1.10814
85 5.07835 0 0 0 0 2.30691 1.13459 1.26061
86 5.13845 0 0 0 0 1.78934 0.885535 1.324
87 5.19855 0 0 0 0 1.23251 0.912596 1.26573
88 5.25865 0 0 0 0 1.23652 1.3939 1.40364
89 5.31874 0 0 0 0 0.671298 0.605346 1.44627
90 5.37884 0 0 0 0 0.526503 0.499814 1.52316
91 5.43894 0 0 0 0 0.774575 1.69256 1.44611
92 5.49904 0 0 0 0 1.41673 1.77971 1.48768
93 5.55914 0 0 0 0 0.94522 1.64095 1.61604
94 5.61924 0 0 0 0 -0.353399 1.71302 1.8111
95 5.67934 0 0 0 0 -0.699812 0.366534 1.49256
96 5.73944 0 0 0 0 0.165092 0.585382 1.23945
97 5.79953 0 0 0 0 1.52397 1.3847 1.03993
98 5.85963 0 0 0 0 1.25988 0.779409 1.28456
99 5.91973 0 0 0 0 3.09725 3.83252 1.85063
100 5.97983 0 0 0 0 2.76906 3.2884 2.05902
101 6.03993 0 0 0 0 1.51649 3.91574 2.18353
102 6.10003 0 0 0 0 0.997612 4.0702 1.99172
103 6.16013 0 0 0 0 0.751853 4.20266 1.80297
104 6.22023 0 0 0 0 1.53256 3.65671 1.57415
105 6.28033 0 0 0 0 0.758212 2.05921 1.4846
106 6.34042 0 0 0 0 2.97923 1.17619 1.38273
107 6.40052 0 0 0 0 3.11071 2.45384 1.3172
108 6.46062 0 0 0 0 1.81074 1.515 1.70368
109 6.52072 0 0 0 0 2.08807 1.75321 1.72526
110 6.58082 0 0 0 0 1.63729 0.962798 1.77464
111 6.64092 0 0 0 0 2.62023 0.491733 2.07618
112 6.70102 0 0 0 0 2.77664 1.4674 2.29274
113 6.76112 0 0 0 0 1.48262 2.12302 2.15126
114 6.82121 0 0 0 0 1.13489 4.73373 2.47288
115 6.88131 0 0 0 0 1.1165 2.74745 2.5406
116 6.94141 0 0 0 0 1.49433 1.9148 2.72023
117 7.00151 0 0 0 0 1.52925 2.10939 2.74034
118 7.06161 0 0 0 0 1.23755 3.48229 2.93378
119 7.12171 0 0 0 0 1.49939 4.09867 2.80653
120 7.18181 0 0 0 0 0.187027 3.51766 2.60805
121 7.24191 0 0 0 0 -0.107832 0.935092 2.43403
122 7.302 0 0 0 0 3.20526 0.861719 2.59118
123 7.3621 0 0 0 0 2.24946 1.80442 2.68236
124 7.4222 0 0 0 0 1.22601 4.67819 3.0199
125 7.4823 0 0 0 0 -0.227906 2.53134 3.36401
126 7.5424 0 0 0 0 -0.0874339 1.87442 3.38584
127 7.6025 0 0 0 0 0.103751 2.39648 3.43179
128 7.6626 0 0 0 0 0.749586 5.9809 3.8667
129 7.7227 0 0 0 0 0.615473 4.74425 4.08343
130 7.7828 0 0 0 0 1.51449 4.36386 4.09702
131 7.84289 0 0 0 0 1.58857 5.70235 4.13449
132 7.90299 0 0 0 0 2.91182 6.47682 4.14863
133 7.96309 0 0 0 0 5.19502 5.05058 3.95784
134 8.02319 0 0 0 0 4.47562 5.01036 3.81607
135 8.08329 0 0 0 0 3.95147 4.82769 3.49543
136 8.14339 0 0 0 0 6.64213 7.01567 3.35042
137 8.20349 0 0 0 0 2.556 3.45047 3.83257
138 8.26359 0 0 0 0 2.07194 1.77318 4.11331
139 8.32368 0 0 0 0 3.42895 3.13078 4.20321
140 8.38378 0 0 0 0 5.94848 8.30413 4.19515
141 8.44388 0 0 0 0 4.01752 5.18992 4.04232
142 8.50398 0 0 0 0 3.88349 4.62403 4.11278
143 8.56408 0 0 0 0 7.35809 5.74059 3.88255
144 8.62418 0 0 0 0 2.6963 1.96795 3.35636
145 8.68428 0 0 0 0 2.72814 3.22239 3.34583
146 8.74438 0 0 0 0 6.90071 4.06682 3.22588
147 8.80447 0 0 0 0 2.22253 1.68857 3.52801
148 8.86457 0 0 0 0 2.24894 1.85423 4.03856
149 8.92467 0 0 0 0 2.8801 3.35311 4.25561
150 8.98477 0 0 0 0 2.27929 1.73701 3.85311
151 9.04487 0 0 0 0 2.48955 3.99633 3.20358
152 9.10497 0 0 0 0 4.49386 6.08036 3.38636
153 9.16507 0 0 0 0 1.18777 2.01235 3.2054
154 9.22517 0 0 0 0 2.16196 2.17179 3.02477
155 9.28527 0 0 0 0 4.17918 3.34724 3.33742
156 9.34536 0 0 0 0 3.40857 4.41764 3.72884
157 9.40546 0 0 0 0 2.24581 3.05178 3.86302
158 9.46556 0 0 0 0 5.27793 2.44816 4.24423
159 9.52566 0 0 0 0 4.25524 3.13248 4.67798
160 9.58576 0 0 0 0 4.17376 5.66393 5.12657
161 9.64586 0 0 0 0 4.70749 4.38924 5.14298
162 9.70596 0 0 0 0 9.72853 8.73781 5.11903
163 9.76606 0 0 0 0 9.14212 9.10578 4.86059
164 9.82615 0 0 0 0 7.26046 2.39668 5.16114
165 9.88625 0 0 0 0 7.76182 3.3245 5.39234
166 9.94635 0 0 0 0 6.54968 3.09804 5.46653
167 10.0065 0 0 0 0 5.51094 2.60802 5.97382
168 10.0665 0 0 0 0 5.13058 3.14295 5.72719
169 10.1266 0 0 0 0 4.8334 5.86168 5.57892
170 10.1867 0 0 0 0 4.43742 6.55972 5.68764
171 10.2468 0 0 0 0 5.3217 5.27107 5.53716
172 10.3069 0 0 0 0 5.55492 5.7957 5.62345
173 10.367 0 0 0 0 3.09371 5.36874 5.97816
174 10.4271 0 0 0 0 3.06743 5.69955 5.81966
175 10.4872 0 0 0 0 2.48885 4.53829 5.68962
176 10.5473 0 0 0 0 3.47009 7.07863 5.68107
177 10.6074 0 0 0 0 2.25788 5.20979 5.1665
178 10.6675 0 0 0 0 4.90865 4.86712 4.51854
179 10.7276 0 0 0 0 8.47635 4.70717 4.67722
180 10.7877 0 0 0 0 5.68198 3.59024 4.92349
181 10.8478 0 0 0 0 6.01844 5.91697 5.71616
182 10.9079 0 0 0 0 6.44614 5.01294 6.01044
183 10.968 0 0 0 0 8.72703 6.08837 6.10585
184 11.0281 0 0 0 0 9.26189 5.49448 6.30538
185 11.0882 0 0 0 0 6.88715 6.63542 6.24408
186 11.1483 0 0 0 0 6.08075 6.07821 6.05271
187 11.2084 0 0 0 0 5.98538 5.50093 5.99194
188 11.2685 0 0 0 0 11.8621 5.92223 5.89332
189 11.3286 0 0 0 0 4.60813 5.49686 5.59607
190 11.3887 0 0 0 0 7.88258 7.47653 5.42651
191 11.4488 0 0 0 0 7.00243 6.6509 5.17987
192 11.5089 0 0 0 0 4.81041 9.38628 4.907
193 11.569 0 0 0 0 6.40323 5.18626 4.90146
194 11.6291 0 0 0 0 6.95374 5.26055 5.03197
195 11.6892 0 0 0 0 6.80772 4.50539 5.24259
196 11.7493 0 0 0 0 5.44883 4.98167 5.14776
197 11.8094 0 0 0 0 5.69213 4.85343 5.56227
198 11.8695 0 0 0 0 6.17286 3.57388 5.63386
199 11.9296 0 0 0 0 8.14481 3.96736 5.72655
200 11.9897 0 0 0 0 7.24401 3.8073 5.57629
201 12.0498 0 0 0 0 2.62737 4.09116 5.88123
202 12.1099 0 0 0 0 2.43794 3.65509 5.84793
203 12.17 0 0 0 0 3.32288 3.45766 5.89276
204 12.2301 0 0 0 0 7.8814 3.16936 5.81356
205 12.2902 0 0 0 0 3.08745 3.24161 5.33679
206 12.3503 0 0 0 0 4.29384 5.1611 5.54818
207 12.4104 0 0 0 0 4.12152 5.43856 5.78256
208 12.4705 0 0 0 0 4.96254 5.47213 5.48132
209 12.5306 0 0 0 0 1.98378 2.5113 5.08008
210 12.5907 0 0 0 0 3.19499 2.71289 4.68108
211 12.6508 0 0 0 0 6.28455 4.69844 4.81172
212 12.7109 0 0 0 0 5.02197 1.70467 4.75084
213 12.771 0 0 0 0 4.92074 2.98433 4.91712
214 12.8311 0 0 0 0 8.70672 5.79228 5.04922
215 12.8912 0 0 0 0 10.78 7.46595 5.16766
216 12.9513 0 0 0 0 5.76237 7.22327 5.05186
217 13.0114 0 0 0 0 3.65761 6.30708 5.15017
218 13.0715 0 0 0 0 3.33652 5.85245 5.30186
219 13.1316 0 0 0 0 5.29703 6.02862 5.62969
220 13.1917 0 0 0 0 6.66219 9.28807 5.074
221 13.2518 0 0 0 0 7.81345 8.80152 4.61167
222 13.3119 0 0 0 0 8.41815 8.44233 4.62148
223 13.372 0 0 0 0 8.99095 6.41484 4.59309
224 13.4321 0 0 0 0 7.09516 5.21489 4.35484
225 13.4922 0 0 0 0 9.14524 5.89333 4.34024
226 13.5523 0 0 0 0 6.82091 2.59105 4.26571
227 13.6124 0 0 0 0 3.78575 3.98624 3.86462
228 13.6725 0 0 0 0 4.04378 4.74463 3.74894
229 13.7326 0 0 0 0 4.71818 6.29017 3.77058
230 13.7927 0 0 0 0 4.76044 4.22821 3.51857
231 13.8528 0 0 0 0 7.24892 5.3882 3.42405
232 13.9129 0 0 0 0 4.21576 4.61022 3.59775
233 13.973 0 0 0 0 4.45168 3.85116 3.49306
234 14.0331 0 0 0 0 5.53171 5.42805 3.52009
235 14.0932 0 0 0 0 4.28725 1.53958 3.48889
236 14.1533 0 0 0 0 9.2746 3.16418 3.9348
237 14.2134 0 0 0 0 5.51284 5.30818 4.0071
238 14.2735 0 0 0 0 4.93292 6.69206 4.0608
239 14.3336 0 0 0 0 5.01315 7.35476 4.12382
240 14.3937 0 0 0 0 3.71356 8.5835 4.40929
241 14.4538 0 0 0 0 1.28273 2.96693 3.95974
242 14.5139 0 0 0 0 1.50963 2.25888 3.69227
243 14.574 0 0 0 0 2.68511 1.89456 3.82848
244 14.6341 0 0 0 0 4.48313 2.62021 3.95783
245 14.6942 0 0 0 0 3.81177 3.99295 4.29014
246 14.7543 0 0 0 0 3.45346 2.86352 4.78631
247 14.8144 0 0 0 0 2.62976 3.00056 4.44435
248 14.8745 0 0 0 0 2.17974 3.12704 4.34041
249 14.9346 0 0 0 0 3.94765 4.99386 4.31798
250 14.9947 0 0 0 0 5.41245 2.73759 4.48572
251 15.0548 0 0 0 0 5.59117 3.9706 4.72649
252 15.1148 0 0 0 0 5.53672 5.74409 4.98169
253 15.1749 0 0 0 0 5.89366 3.59126 5.15313
254 15.235 0 0 0 0 5.3518 5.98508 5.00038
255 15.2951 0 0 0 0 4.85668 3.70456 5.53438
256 15.3552 0 0 0 0 5.67495 4.74262 5.83812
257 15.4153 0 0 0 0 3.83462 3.13462 5.29777
258 15.4754 0 0 0 0 2.21673 2.88953 4.74818
259 15.5355 0 0 0 0 2.06086 3.46551 4.53775
260 15.5956 0 0 0 0 2.77603 2.66442 4.24699
261 15.6557 0 0 0 0 3.6288 3.57724 3.90992
262 15.7158 0 0 0 0 2.8542 3.58048 3.61561
263 15.7759 0 0 0 0 3.39273 3.61043 3.49115
264 15.836 0 0 0 0 4.7821 12.1907 3.46503
265 15.8961 0 0 0 0 3.71095 4.75424 3.23892
266 15.9562 0 0 0 0 4.04406 5.1079 3.36023
267 16.0163 0 0 0 0 4.65817 7.93245 3.02878
268 16.0764 0 0 0 0 5.01206 6.1696 2.24813
269 16.1365 0 0 0 0 2.02776 4.02245 1.99235
270 16.1966 0 0 0 0 1.55509 2.40269 1.84321
271 16.2567 0 0 0 0 0.940643 1.31349 2.02409
272 16.3168 0 0 0 0 2.68806 1.91191 2.17024
273 16.3769 0 0 0 0 4.22271 4.18165 2.27515
274 16.437 0 0 0 0 4.54773 2.52777 2.42996
275 16.4971 0 0 0 0 3.64336 0.90504 2.44532
276 16.5572 0 0 0 0 3.92813 1.24623 2.49075
277 16.6173 0 0 0 0 4.97392 2.46979 2.61533
278 16.6774 0 0 0 0 3.62821 1.32585 2.85584
279 16.7375 0 0 0 0 6.14112 2.17616 2.83457
280 16.7976 0 0 0 0 6.92379 10.9962 2.732
281 16.8577 0 0 0 0 1.91631 5.42523 2.38279
282 16.9178 0 0 0 0 0.788756 4.40085 2.37613
283 16.9779 0 0 0 0 1.95732 8.36703 2.70457
284 17.038 0 0 0 0 0.755269 3.01667 2.70546
285 17.0981 0 0 0 0 1.25679 1.77697 2.24458
286 17.1582 0 0 0 0 0.323689 2.08617 2.40695
287 17.2183 0 0 0 0 2.82152 2.52928 2.44068
288 17.2784 0 0 0 0 2.84866 4.40368 2.4575
289 17.3385 0 0 0 0 1.52345 1.63667 2.49757
290 17.3986 0 0 0 0 1.07784 1.45698 2.54953
291 17.4587 0 0 0 0 2.99641 2.64524 2.56341
292 17.5188 0 0 0 0 1.18856 2.24991 2.7531
293 17.5789 0 0 0 0 2.37521 2.2297 3.17828
294 17.639 0 0 0 0 2.72997 1.04098 3.06473
295 17.6991 0 0 0 0 2.66276 0.327777 2.50263
296 17.7592 0 0 0 0 2.95466 1.43059 2.4525
297 17.8193 0 0 0 0 0.172576 1.40918 2.65706
298 17.8794 0 0 0 0 -0.246265 1.79047 2.40993
299 17.9395 0 0 0 0 5.27091 2.34095 1.96707
300 17.9996 0 0 0 0 0.799922 1.36863 1.79802
301 18.0597 0 0 0 0 1.97263 0.64881 1.8481
302 18.1198 0 0 0 0 1.74354 0.324842 1.87183
303 18.1799 0 0 0 0 -0.553225 0.00353129 1.41372
304 18.24 0 0 0 0 -0.502703 0.121776 1.30478
305 18.3001 0 0 0 0 0.711622 2.00054 1.31733
306 18.3602 0 0 0 0 3.43877 3.45407 0.895953
307 18.4203 0 0 0 0 1.37251 1.65904 0.535709
308 18.4804 0 0 0 0 0.182734 0.742969 0.331278
309 18.5405 0 0 0 0 0.346203 3.83029 0.418116
310 18.6006 0 0 0 0 1.01995 1.54947 0.328831
311 18.6607 0 0 0 0 0.911407 0.205781 0.0366479
312 18.7208 0 0 0 0 -0.0998302 0.486976 0.0750864
313 18.7809 0 0 0 0 -0.373128 0.022772 -0.0593936
314 18.841 0 0 0 0 2.92117 0.0259044 -0.0235856
315 18.9011 0 0 0 0 -0.165851 -0.510239 -0.289972
316 18.9612 0 0 0 0 -0.238345 0.396647 -0.396407
317 19.0213 0 0 0 0 -0.554069 0.449039 -0.22112
318 19.0814 0 0 0 0 -0.438364 -0.281057 -0.243224
319 19.1415 0 0 0 0 -0.403693 0.317244 -0.0803984
320 19.2016 0 0 0 0 -0.704715 0.694539 0.10183
321 19.2617 0 0 0 0 -0.613156 0.935401 0.175368
322 19.3218 0 0 0 0 -0.490113 0.95232 0.286261
323 19.3819 0 0 0 0 0.18371 1.32554 0.297358
324 19.442 0 0 0 0 0.213757 1.38752 0.276243
325 19.5021 0 0 0 0 0.481738 0.744918 0.433345
326 19.5622 0 0 0 0 1.44538 0.514648 0.366252
327 19.6223 0 0 0 0 0.817513 0.0512638 0.576205
328 19.6824 0 0 0 0 -0.743321 0.285587 0.703413
329 19.7425 0 0 0 0 -1.07204 0.230766 0.558095
330 19.8026 0 0 0 0 -0.775147 0.742847 0.834363
331 19.8627 0 0 0 0 -0.515016 0.805365 0.820805
332 19.9228 0 0 0 0 1.98775 1.10366 0.68997
333 19.9829 0 0 0 0 1.5319 0.74736 0.258961
334 20.043 0 0 0 0 0.161714 1.15881 0.174229
335 20.1031 0 0 0 0 -0.506368 0.0119692 -0.0448077
336 20.1631 0 0 0 0 -0.639491 0.48868 -0.210351
337 20.2232 0 0 0 0 -0.643159 -0.078621 -0.308753
338 20.2833 0 0 0 0 -0.352049 -0.0237915 -0.261146
339 20.3434 0 0 0 0 -0.448189 -0.311585 -0.138581
340 20.4035 0 0 0 0 -0.660859 -0.875719 -0.303396
341 20.4636 0 0 0 0 -0.542944 -0.540928 -0.269178
342 20.5237 0 0 0 0 -0.425527 -0.480131 -0.337022
343 20.5838 0 0 0 0 -0.355673 -0.472988 -0.310155
344 20.6439 0 0 0 0 -0.449657 -0.383654 -0.385474
345 20.704 0 0 0 0 0.477323 0.0206295 -0.236214
346 20.7641 0 0 0 0 -0.280843 -0.0689599 -0.11219
347 20.8242 0 0 0 0 -0.338316 -0.309205 -0.114669
348 20.8843 0 0 0 0 -0.326693 -0.239149 -0.0993291
349 20.9444 0 0 0 0 -0.39074 -0.217631 -0.0831441
350 21.0045 0 0 0 0 -0.24894 -0.130202 0.0341635
351 21.0646 0 0 0 0 -0.20532 -0.176398 0.054634
352 21.1247 0 0 0 0 -0.270517 -0.133625 0.0495488
353 21.1848 0 0 0 0 -0.149204 -0.0141347 0.0330058
354 21.2449 0 0 0 0 -0.06704 0.135483 0.0584313
355 21.305 0 0 0 0 0.0723693 0.0928531 0.0347425
356 21.3651 0 0 0 0 0.147346 0.0943722 0.0417772
357 21.4252 0 0 0 0 0.156069 -0.0642249 0.0637846
358 21.4853 0 0 0 0 0.0793682 -0.152791 0.0543922
359 21.5454 0 0 0 0 -0.0555993 -0.281134 -0.127182
360 21.6055 0 0 0 0 -0.164573 -0.272991 -0.153147
361 21.6656 0 0 0 0 -0.198363 -0.175154 -0.152843
362 21.7257 0 0 0 0 -0.264939 -0.226414 -0.143988
363 21.7858 0 0 0 0 -0.167856 -0.18004 -0.124117
364 21.8459 0 0 0 0 -0.106021 -0.145279 -0.094504
365 21.906 0 0 0 0 -0.100517 -0.104721 -0.0711981
366 21.9661 0 0 0 0 -0.111782 -0.0550898 -0.0509653
367 22.0262 0 0 0 0 -0.0918115 -0.00972107 -0.0247417
368 22.0863 0 0 0 0 -0.0938101 -0.0196954 -0.0250801
369 22.1464 0 0 0 0 -0.066716 -0.00108895 -0.0169152
370 22.2065 0 0 0 0 -0.0615479 0.00354544 -0.0121053
371 22.2666 0 0 0 0 -0.0619949 0.00297227 -0.0129476
372 22.3267 0 0 0 0 -0.0616346 0.00471134 -0.0155706
373 22.3868 0 0 0 0 -0.0557353 0.00910723 -0.0099288
374 22.4469 0 0 0 0 -0.0609094 0.0103399 -0.00752483
375 22.507 0 0 0 0 -0.0644533 0.0100306 -0.00770963
376 22.5671 0 0 0 0 -0.0606535 0.0115448 0.00064424
377 22.6272 0 0 0 0 -0.0585037 -0.00734982 -0.0147869
378 22.6873 0 0 0 0 -0.0544374 -0.0304416 -0.0307036
379 22.7474 0 0 0 0 -0.0540227 -0.0299113 -0.0294081
380 22.8075 0 0 0 0 -0.0555358 -0.0349481 -0.0294701
381 22.8676 0 0 0 0 -0.208535 -0.0426089 -0.0316969
382 22.9277 0 0 0 0 -0.0219719 -0.0479565 -0.0296433
383 22.9878 0 0 0 0 -0.00902814 -0.0404813 -0.0248318
384 23.0479 0 0 0 0 -0.0118317 -0.0485185 -0.0252957
385 23.108 0 0 0 0 -0.0167074 -0.062496 -0.0261024
386 23.1681 0 0 0 0 -0.0608799 -0.104941 -0.0281999
387 23.2282 0 0 0 0 -0.0700368 -0.11082 -0.0303296
388 23.2883 0 0 0 0 -0.0215005 -0.0662062 -0.0302437
389 23.3484 0 0 0 0 -0.0106476 -0.0474775 -0.0291122
390 23.4085 0 0 0 0 -0.00401619 -0.0111346 -0.0319415
391 23.4686 0 0 0 0 -0.00750321 -0.0109305 -0.033129
392 23.5287 0 0 0 0 -0.00750321 -0.0109305 -0.033129
393 23.5888 0 0 0 0 -0.00750321 -0.0109305 -0.033129
394 23.6489 0 0 0 0 -0.00750321 -0.0109305 -0.033129
395 23.709 0 0 0 0 -0.00972817 -0.0135983 -0.0367975
4000 395
1 0.0300494 0 0 0 0 0.00785748 0.00211579 0.0094079
2 0.0901482 0 0 0 0 0.00786281 0.00211653 0.00945879
3 0.150247 0 0 0 0 0.00786281 0.00211653 0.00945879
4 0.210346 0 0 0 0 0.00786281 0.00211653 0.00945879
5 0.270445 0 0 0 0 0.0145459 -0.0051779 0.0420334
6 0.330543 0 0 0 0 -0.0112684 -0.0279413 0.0206345
7 0.390642 0 0 0 0 0.00273613 -0.0169964 0.0153457
8 0.450741 0 0 0 0 0.00384768 -0.0162101 0.0148339
9 0.51084 0 0 0 0 0.00246606 -0.0154881 0.0112774
10 0.570939 0 0 0 0 -0.00418404 -0.0162525 0.00809862
11 0.631037 0 0 0 0 -0.00418404 -0.0162525 0.00809862
12 0.691136 0 0 0 0 -0.00430912 -0.0234426 0.0102351
13 0.751235 0 0 0 0 -0.00536032 -0.0384073 0.00826833
14 0.811334 0 0 0 0 -0.0108818 -0.0760021 0.00242684
15 0.871433 0 0 0 0 -0.00955699 -0.0521682 0.00224205
16 0.931531 0 0 0 0 -0.00863961 -0.0360627 0.00209719
17 0.99163 0 0 0 0 -0.00749676 -0.0360201 0.00189018
18 1.05173 0 0 0 0 -0.0108984 -0.0351879 -0.00453104
19 1.11183 0 0 0 0 -0.0354538 -0.0296834 -0.0535903
20 1.17193 0 0 0 0 -0.0590239 -0.0366983 -0.0660716
21 1.23203 0 0 0 0 -0.0611913 -0.0372356 -0.0678579
22 1.29212 0 0 0 0 -0.049367 -0.0364878 -0.056774
23 1.35222 0 0 0 0 -0.0403461 -0.0484894 -0.0539386
24 1.41232 0 0 0 0 -0.0341839 -0.0527741 -0.0550643
25 1.47242 0 0 0 0 -0.0302259 -0.0512262 -0.0579766
26 1.53252 0 0 0 0 -0.029999 -0.0551509 -0.06238
27 1.59262 0 0 0 0 0.0710965 -0.0156848 -0.0282489
28 1.65272 0 0 0 0 0.115226 0.00120942 -0.0111516
29 1.71282 0 0 0 0 0.0566647 -0.028182 -0.00888842
30 1.77291 0 0 0 0 0.0780633 -0.00793587 -0.0170264
31 1.83301 0 0 0 0 0.0297648 -0.00849868 -0.0281681
32 1.89311 0 0 0 0 0.0171145 0.0263554 -0.0376791
33 1.95321 0 0 0 0 0.174073 0.191517 -0.022509
34 2.01331 0 0 0 0 0.0456354 0.119318 -0.057687
35 2.07341 0 0 0 0 -0.0966809 -0.0163214 -0.0771782
36 2.13351 0 0 0 0 -0.164898 -0.101468 -0.10407
37 2.19361 0 0 0 0 -0.168932 -0.0808769 -0.127907
38 2.25371 0 0 0 0 -0.136879 -0.142906 -0.166107
39 2.3138 0 0 0 0 -0.105761 0.528899 -0.182172
40 2.3739 0 0 0 0 -0.132166 1.67198 -0.191777
41 2.434 0 0 0 0 -0.0384413 0.0811997 -0.211986
42 2.4941 0 0 0 0 -0.0623683 -0.18881 -0.24639
43 2.5542 0 0 0 0 -0.0180479 -0.209189 -0.235684
44 2.6143 0 0 0 0 0.228941 -0.252339 -0.274773
45 2.6744 0 0 0 0 0.142072 -0.147933 -0.290673
46 2.7345 0 0 0 0 0.0622759 -0.148552 -0.303854
47 2.79459 0 0 0 0 -0.0687687 -0.0364843 -0.344094
48 2.85469 0 0 0 0 0.126821 0.614594 -0.269535
49 2.91479 0 0 0 0 0.250442 0.577128 -0.214816
50 2.97489 0 0 0 0 0.218661 0.154394 -0.238475
51 3.03499 0 0 0 0 0.0751087 -0.426748 -0.32613
52 3.09509 0 0 0 0 0.0564969 -0.129333 -0.38057
53 3.15519 0 0 0 0 -0.311581 -0.0876764 -0.402917
54 3.21529 0 0 0 0 -0.23895 -0.285319 -0.400821
55 3.27538 0 0 0 0 -0.382276 -0.64896 -0.40379
56 3.33548 0 0 0 0 0.0178082 -0.136779 -0.408622
57 3.39558 0 0 0 0 -0.567698 -0.883672 -0.422535
58 3.45568 0 0 0 0 -0.384457 -0.539575 -0.416772
59 3.51578 0 0 0 0 -0.423597 -0.247546 -0.321767
60 3.57588 0 0 0 0 -0.641731 -0.955558 -0.241066
61 3.63598 0 0 0 0 -0.538484 -0.783647 -0.12084
62 3.69608 0 0 0 0 0.109648 -0.394604 -0.0571062
63 3.75618 0 0 0 0 0.773481 0.0113214 -0.0304168
64 3.81627 0 0 0 0 0.601739 -0.0482737 -0.0719939
65 3.87637 0 0 0 0 0.117113 -0.111117 -0.0632963
66 3.93647 0 0 0 0 -0.645318 -0.670368 0.00824823
67 3.99657 0 0 0 0 -0.52259 -0.595736 0.0322588
68 4.05667 0 0 0 0 -0.836336 -0.190053 -0.0233389
69 4.11677 0 0 0 0 -0.74843 0.511378 -0.0374548
70 4.17687 0 0 0 0 -0.607659 -0.101567 0.0998492
71 4.23697 0 0 0 0 -0.920732 0.167236 0.250514
72 4.29706 0 0 0 0 -0.944442 0.288232 0.24884
73 4.35716 0 0 0 0 -0.805876 -0.484251 0.40274
74 4.41726 0 0 0 0 -0.737395 -0.843499 0.416562
75 4.47736 0 0 0 0 -0.302961 -0.63286 0.355634
76 4.53746 0 0 0 0 -0.347926 -0.764145 0.26371
77 4.59756 0 0 0 0 -0.021518 0.24188 0.477733
78 4.65766 0 0 0 0 -0.280412 0.725155 0.576673
79 4.71776 0 0 0 0 -0.22731 0.903632 0.643551
80 4.77786 0 0 0 0 0.0462644 0.671042 0.916713
81 4.83795 0 0 0 0 0.324062 0.388325 1.26351
82 4.89805 0 0 0 0 0.490055 0.753309 1.34215
83 4.95815 0 0 0 0 1.14506 1.72127 1.34484
84 5.01825 0 0 0 0 2.08042 1.30766 1.48261
85 5.07835 0 0 0 0 2.69041 1.33742 1.53718
86 5.13845 0 0 0 0 1.84944 0.48538 1.30646
