# Time-averaged data for fix fA
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
344 34.35 0 0 0 0 -0.000398464 -0.000229773 -0.000734125
345 34.45 0 0 0 0 -0.000396352 -0.00022766 -0.000736982
346 34.55 0 0 0 0 -0.000400644 -0.000231952 -0.000734547
347 34.65 0 0 0 0 -0.000393813 -0.000225121 -0.000736504
348 34.75 0 0 0 0 -0.000419296 -0.000250604 -0.000734615
349 34.85 0.1 0.0943608 0.453187 0.0289363 -0.00085582 -0.000687128 -0.000932462
350 34.95 0.1 0.0159216 0.0113843 0.134483 -0.000812207 -0.000643516 -0.000861362
351 35.05 0 0 0 0 -0.000433547 -0.000264856 -0.000691198
352 35.15 0 0 0 0 -0.000437477 -0.000268785 -0.00069119
353 35.25 0 0 0 0 -0.000427387 -0.000258696 -0.00069268
354 35.35 0.2 0.21696 0.0495527 0.22201 -0.00107122 -0.00095449 -0.000970684
355 35.45 0 0 0 0 -9.15098e-05 -9.15098e-05 -0.000240643
356 35.55 0 0 0 0 -7.62827e-05 -7.62827e-05 -0.000241576
357 35.65 0 0 0 0 -6.50463e-05 -6.50463e-05 -0.000240896
358 35.75 0 0 0 0 -7.14401e-05 -7.14401e-05 -0.000241572
359 35.85 0 0 0 0 -6.65128e-05 -6.65128e-05 -0.000240599
360 35.95 0 0 0 0 -7.00485e-05 -7.00485e-05 -0.000241747
2000 360
1 0.05 0 0 0 0 -0.000788017 -0.00040606 -0.00271176
2 0.15 0.05 0.0136281 0.0436036 9.63601e-05 -0.000795572 -0.000663266 -0.00207923
3 0.25 0 0 0 0 -0.000207211 -0.000431867 -0.000673695
4 0.35 0 0 0 0 -0.000217963 -0.000442619 -0.000676376
5 0.45 0 0 0 0 -0.000214373 -0.000439029 -0.000674794
6 0.55 0 0 0 0 -0.000216375 -0.00044103 -0.000675807
7 0.65 0 0 0 0 -0.000215571 -0.000440227 -0.000675139
8 0.75 0 0 0 0 -0.000215457 -0.000440112 -0.000675578
9 0.85 0 0 0 0 -0.000216788 -0.000441444 -0.000675258
10 0.95 0 0 0 0 -0.00021031 -0.000434965 -0.000675907
11 1.05 0.05 0.205284 0.00552914 0.0650872 -0.000600375 -0.000973995 -0.000860278
12 1.15 0 0 0 0 -0.000546562 -0.00107173 -0.000805553
13 1.25 0 0 0 0 -0.000547552 -0.00107272 -0.000807117
14 1.35 0.05 2.23938e-06 0.00417547 0.00825195 -0.000747328 -0.00127107 -0.000878697
15 1.45 0 0 0 0 -0.000550734 -0.000941682 -0.00076622
16 1.55 0 0 0 0 -0.000538447 -0.000929396 -0.000765669
17 1.65 0 0 0 0 -0.00053793 -0.000928878 -0.000765815
18 1.75 0 0 0 0 -0.000540928 -0.000931876 -0.000765443
19 1.85 0.05 0.0273852 0.00666154 0.0880411 -0.00698016 -0.00312712 -0.00256537
20 1.95 0.05 0.00131619 0.00471626 0.000424248 -0.00882949 -0.00366476 -0.00314616
21 2.05 0 0 0 0 -0.00872676 -0.00356203 -0.0029836
22 2.15 0 0 0 0 -0.0087293 -0.00356457 -0.0029848
23 2.25 0 0 0 0 -0.0087306 -0.00356587 -0.00298435
24 2.35 0 0 0 0 -0.00872447 -0.00355974 -0.00298394
25 2.45 0.1 0.024585 0.030366 0.0095463 -0.00530188 -0.00237766 -0.00199916
26 2.55 0 0 0 0 -0.000167556 -0.00027597 -0.000368296
27 2.65 0.05 0.0683807 0.362373 0.0401071 -0.000316384 -0.000400962 -0.000519841
28 2.75 0 0 0 0 -0.000132342 -0.000202946 -0.00041548
29 2.85 0 0 0 0 -0.000150286 -0.00022089 -0.000414628
30 2.95 0 0 0 0 -0.000143222 -0.000213826 -0.000415406
31 3.05 0 0 0 0 -0.00014801 -0.000218614 -0.000414316
32 3.15 0 0 0 0 -0.000145453 -0.000216057 -0.000415794
33 3.25 0 0 0 0 -0.000147233 -0.000217837 -0.00041403
34 3.35 0 0 0 0 -0.000146508 -0.000217112 -0.000415956
35 3.45 0 0 0 0 -0.000146766 -0.00021737 -0.000413908
36 3.55 0 0 0 0 -0.0001473 -0.000217904 -0.000416102
37 3.65 0 0 0 0 -0.000146247 -0.000216851 -0.000413778
38 3.75 0 0 0 0 -0.000148738 -0.000219342 -0.000416297
39 3.85 0 0 0 0 -0.000146475 -0.000217079 -0.000413241
40 3.95 0.05 0.022971 0.00545045 0.0507135 -0.0104866 -0.0417955 -0.00149663
41 4.05 0 0 0 0 -0.0135287 -0.0546051 -0.00165294
42 4.15 0.05 3.21679e-05 0.0271929 0.00244563 -0.00108415 -0.00341864 -0.000603483
43 4.25 0 0 0 0 -0.000154877 -0.000117067 -0.000400146
44 4.35 0 0 0 0 -0.000158286 -0.000120475 -0.000397005
45 4.45 0 0 0 0 -0.000156615 -0.000118805 -0.000399581
46 4.55 0 0 0 0 -0.000157197 -0.000119387 -0.000397315
47 4.65 0 0 0 0 -0.000159424 -0.000121614 -0.000399237
48 4.75 0.05 0.00155451 0.00272667 0.194185 -0.000323862 -0.00526858 -0.00131329
49 4.85 0 0 0 0 -0.000208961 -0.00623705 -0.0013716
50 4.95 0 0 0 0 -0.000208393 -0.00623648 -0.00135838
51 5.05 0 0 0 0 -0.000211174 -0.00623926 -0.00136933
52 5.15 0 0 0 0 -0.000207764 -0.00623585 -0.0013606
53 5.25 0 0 0 0 -0.000209292 -0.00623738 -0.00136417
54 5.35 0.05 0.00663864 0.0507125 0.165325 -0.000334842 -0.00268029 -0.00107357
55 5.45 0 0 0 0 -0.000183324 -0.000181219 -0.000641359
56 5.55 0 0 0 0 -0.00018603 -0.000183926 -0.000605004
57 5.65 0.05 0.000496478 0.00238506 0.0223781 -0.000412286 -0.000410521 -0.000866186
58 5.75 0 0 0 0 -0.000262969 -0.000261246 -0.000799884
59 5.85 0.05 1.39589e-05 0.000106419 0.0457052 -0.00709241 -0.000515359 -0.00105451
60 5.95 0.05 0.0284044 0.00276315 0.000853197 -0.0015418 -0.000452322 -0.00131054
61 6.05 0 0 0 0 -0.000318181 -0.000316457 -0.00115729
62 6.15 0 0 0 0 -0.000301397 -0.000299674 -0.00111185
63 6.25 0 0 0 0 -0.000322597 -0.000320874 -0.00115979
64 6.35 0 0 0 0 -0.000295804 -0.000294081 -0.00110643
65 6.45 0 0 0 0 -0.000331673 -0.00032995 -0.00116946
66 6.55 0 0 0 0 -0.00026738 -0.000265657 -0.00108226
67 6.65 0.1 0.101076 0.0814309 0.127478 -0.00339992 -0.107878 -0.00302508
68 6.75 0 0 0 0 -0.000746385 -0.000717859 -0.00187817
69 6.85 0 0 0 0 -0.000739929 -0.000711403 -0.00186376
70 6.95 0 0 0 0 -0.000741274 -0.000712748 -0.00186708
71 7.05 0 0 0 0 -0.000743144 -0.000714618 -0.00187002
72 7.15 0 0 0 0 -0.000738969 -0.000710444 -0.00186334
73 7.25 0 0 0 0 -0.000746222 -0.000717696 -0.00187355
74 7.35 0 0 0 0 -0.000738448 -0.000709922 -0.00185959
75 7.45 0.05 0.0183113 0.00900619 0.0103431 -0.00630606 -0.00543433 -0.0151729
76 7.55 0 0 0 0 -0.00675767 -0.00571507 -0.0161145
77 7.65 0.05 4.195e-05 0.0832398 0.0429954 -0.013169 -0.0241942 -0.0202259
78 7.75 0.05 0.0929403 0.0430117 0.0747938 -0.0236471 -0.0455676 -0.00287941
79 7.85 0.05 0.10631 0.0548743 0.0041742 -0.0267803 -0.0913437 -0.0185564
80 7.95 0.1 0.0391611 0.0507064 0.126491 -0.0458331 -0.0577991 -0.0384326
81 8.05 0.05 0.126777 0.0708812 0.091613 -0.0638071 -0.0425265 -0.0451361
82 8.15 0.05 0.233103 0.0149046 0.19456 -0.063404 -0.0429882 -0.0479937
83 8.25 0.1 0.0791173 0.013207 0.129465 -0.0855487 -0.0635748 -0.0574337
84 8.35 0 0 0 0 -0.0999266 -0.0849903 -0.082612
85 8.45 0.1 0.107664 0.0911845 0.13218 0.677583 0.024801 -0.101494
86 8.55 0.15 0.0436073 0.110161 0.102332 -0.316083 -0.240536 -0.181983
87 8.65 0.3 0.0906003 0.595922 0.557074 -0.399549 -0.332724 -0.256883
88 8.75 0.1 0.135583 0.158461 0.0460572 -0.408225 -0.382783 -0.304539
89 8.85 0 0 0 0 -0.269839 -0.343509 -0.275256
90 8.95 0.15 0.149177 0.123978 0.138952 -0.199952 -0.150928 -0.280461
91 9.05 0.35 0.27452 0.123294 0.353269 -0.494348 -0.334155 -0.399001
92 9.15 0.05 0.100542 0.00202291 0.0219997 -0.469047 -0.425979 -0.337679
93 9.25 0.2 0.14311 0.0649046 0.298651 -0.382544 -0.372682 -0.343731
94 9.35 0.5 0.342273 0.173855 0.468981 0.200655 0.879331 -0.207194
95 9.45 0.3 0.0606284 0.0996417 0.364903 0.175888 -0.803256 -0.18179
96 9.55 0.5 0.350626 0.409738 0.310585 -0.768642 -0.185148 -0.208515
97 9.65 0.45 0.615295 0.211966 0.411727 -0.821883 -0.347096 -0.230855
98 9.75 0.55 0.586148 0.408883 0.262733 -0.150137 -0.984949 -0.395188
99 9.85 0.35 0.432845 0.140362 0.318853 -1.16156 -1.30506 -0.517334
100 9.95 0.3 0.602206 0.292891 0.164475 -1.12894 -1.25709 -0.242995
101 10.05 0.65 0.552498 0.431392 0.692189 -1.00156 -1.17005 -0.152152
102 10.15 0.45 0.396975 0.400907 0.24183 -0.935281 -1.41203 -0.121115
103 10.25 0.4 0.528295 0.434037 0.43539 -0.888832 -1.09841 -0.48948
104 10.35 0.4 0.677247 0.372348 0.304347 -1.14927 -0.238939 -0.455968
105 10.45 1.2 1.31396 1.21718 1.23607 -0.817153 -0.394984 -0.545421
106 10.55 0.6 0.766543 0.551846 0.517056 -1.55903 -0.854478 -0.546136
107 10.65 0.65 0.782577 0.591368 0.645605 -1.02608 -0.59363 -0.646323
108 10.75 0.75 0.755882 0.693622 0.860609 -1.69482 -0.939585 -0.673877
109 10.85 0.8 0.37412 0.592211 0.832104 -0.799554 -0.614964 -0.736331
110 10.95 0.5 0.168312 0.505895 0.491469 -0.765945 -1.00494 -0.966789
111 11.05 0.5 0.606542 0.454145 0.268795 -1.5462 -1.16691 -1.16466
112 11.15 0.65 0.54134 0.529438 0.500504 -1.43378 -0.00974649 -1.41768
113 11.25 0.65 0.759997 0.336174 0.447766 -2.02789 -1.11723 -1.36358
114 11.35 0.85 0.739173 0.575454 0.587169 -2.37687 -1.49179 -1.33304
115 11.45 0.65 0.532372 0.367918 0.732563 -1.57155 -0.720527 -1.59743
116 11.55 1 0.765175 0.661447 0.345564 -2.79846 -1.86901 -1.80075
117 11.65 0.55 0.342843 0.652354 0.300668 -2.08334 -1.57336 -1.6167
118 11.75 0.7 0.755261 0.531561 0.674836 -2.37347 -1.23799 -1.61485
119 11.85 0.75 0.439066 0.569313 0.685855 -1.02779 -0.990265 -1.63396
120 11.95 0.65 0.262715 0.732851 0.563974 -0.826909 -1.54578 -1.66686
121 12.05 0.6 0.556103 0.670856 0.671964 -1.2588 -1.37868 -1.51914
122 12.15 0.7 0.349269 0.551454 0.643506 -0.538152 -1.15219 -1.35389
123 12.25 0.85 1.07824 0.433597 0.825072 0.338309 -0.408703 -1.29781
124 12.35 0.8 0.760926 0.546877 0.322178 -1.07879 -0.21197 -1.03337
125 12.45 0.95 0.337893 0.6469 0.745002 -0.48712 -0.806737 -0.906184
126 12.55 0.7 0.523567 0.31335 0.639813 -0.8727 -1.77036 -0.649921
127 12.65 0.55 0.0904174 0.537869 0.295817 -0.873811 -2.22781 -0.455933
128 12.75 0.9 0.493948 0.361181 0.651773 -1.05333 -2.56521 -0.408327
129 12.85 0.55 0.641852 0.226195 0.171397 -1.65059 -2.42819 -0.562246
130 12.95 0.85 0.556777 0.800937 0.710204 -2.34168 -2.92213 -0.798324
131 13.05 0.45 0.289445 0.486792 0.476754 -1.17602 -2.56379 -0.905423
132 13.15 0.65 0.784494 1.00255 0.256391 0.154838 -1.57034 -0.846806
133 13.25 0.95 0.474377 0.807635 0.400727 -0.815046 -0.907582 -0.846381
134 13.35 0.8 0.810329 1.25461 0.633253 -0.599929 -1.35574 -1.05823
135 13.45 0.35 0.442692 0.491692 0.209459 0.149912 -1.06843 -0.963407
136 13.55 0.85 0.67193 0.40308 0.412188 -1.49006 -0.848878 -1.02134
137 13.65 0.85 0.665154 0.660818 0.764022 -1.52497 -0.875504 -0.903663
138 13.75 0.55 0.279516 0.313557 0.546985 -1.43731 0.436855 -0.839024
139 13.85 0.8 0.644095 0.316054 0.539928 0.289342 -0.0168083 -0.839269
140 13.95 0.65 0.68241 0.539626 0.32479 -0.0551297 -1.09983 -1.05072
141 14.05 0.85 0.615625 0.616731 0.811035 -0.236746 -0.666437 -1.24185
142 14.15 0.75 0.562913 0.415939 0.542443 -2.14618 -2.00606 -1.24082
143 14.25 0.65 0.45067 0.326225 0.23236 -1.77709 -1.84263 -1.21652
144 14.35 1.05 0.508605 1.15069 0.784575 -1.65219 -1.1642 -0.908675
145 14.45 0.45 0.395115 0.554511 1.0993 -1.25388 -1.24725 -0.818159
146 14.55 0.8 0.546177 0.766593 0.647986 -1.61621 -1.8291 -1.05966
147 14.65 0.55 0.177363 0.783048 1.14857 -1.53942 -2.22641 -1.23517
148 14.75 0.75 0.813874 0.626846 0.900519 -0.372621 -0.832425 -1.15454
149 14.85 0.85 0.755247 0.516983 0.857949 -1.67198 -0.736952 -0.507154
150 14.95 0.65 0.621737 0.507111 0.141623 -1.29411 -1.34807 -0.143939
151 15.05 1 0.42613 0.937617 0.785402 -1.52122 -0.941145 -0.252417
152 15.15 0.8 1.53543 1.01351 0.583682 -1.8041 0.308789 0.00374749
153 15.25 0.65 0.307735 0.545526 0.365775 -1.9679 -0.875674 0.0723084
154 15.35 0.6 0.407514 0.954093 0.719883 -1.65073 -1.05496 0.158997
155 15.45 0.9 1.26711 0.394817 0.711215 -1.97024 -1.60364 0.507694
156 15.55 0.8 0.424671 0.709406 0.353746 0.436942 -1.06055 0.488524
157 15.65 0.5 0.463731 0.550437 0.571265 -1.29057 -1.84777 0.0283041
158 15.75 0.7 0.608029 0.464378 0.961079 -1.21414 -1.92123 -0.225104
159 15.85 0.9 0.619317 0.848764 0.603788 -1.48617 -1.37643 -0.579808
160 15.95 0.75 0.670542 0.925617 0.444511 -1.85238 -1.59563 -0.731829
161 16.05 0.7 0.787695 0.490894 0.214755 -0.807424 -2.55049 -0.66341
162 16.15 0.75 0.567033 0.708384 0.749463 -0.289367 -1.77355 -0.664453
163 16.25 1.15 0.612444 0.999004 0.767599 -1.12976 -1.80029 -0.910325
164 16.35 0.5 0.147396 0.545784 0.47633 -1.02881 -1.06084 -0.639955
165 16.45 0.85 0.44103 0.792432 0.569265 -1.31714 -0.7252 -0.687771
166 16.55 0.8 0.493407 0.4836 0.712449 -0.32741 -2.0951 -0.64508
167 16.65 0.75 0.42811 0.580295 0.604649 0.103079 -1.91085 -0.66312
168 16.75 0.5 0.432378 0.569801 0.512833 -0.759282 -1.60476 -0.690384
169 16.85 0.85 1.01297 0.56566 0.595156 -1.52236 -1.02723 -1.01832
170 16.95 0.5 0.501064 0.440733 0.239391 -0.686664 -0.430831 -1.11471
171 17.05 0.65 0.40301 0.269301 0.609977 0.704665 -0.202502 -1.32098
172 17.15 0.95 0.37711 0.74049 0.773827 -0.68644 -0.573454 -1.43726
173 17.25 0.9 0.661055 0.88287 0.517657 -0.662835 -1.47897 -1.37408
174 17.35 1.15 0.963171 1.17508 0.851636 0.131134 -0.648172 -1.70246
175 17.45 0.45 0.415562 0.421498 0.742974 -0.974108 -2.79426 -1.75264
176 17.55 0.45 0.215324 0.257595 0.442162 -0.849487 -0.571393 -1.66239
177 17.65 0.45 0.338684 0.254716 0.361012 0.5093 0.05096 -1.63791
178 17.75 0.85 0.730014 0.788548 0.683197 0.959032 -0.2873 -1.52445
179 17.85 0.8 0.458942 0.593444 0.601192 -1.4611 -1.31102 -1.37857
180 17.95 0.85 0.6118 0.699654 0.976033 -2.32756 -1.27462 -1.43761
181 18.05 1.05 0.878985 1.54471 1.02324 -1.31142 0.0932142 -1.4166
182 18.15 0.65 0.714389 0.316105 0.458291 0.572338 -0.645086 -1.16509
183 18.25 0.7 0.681918 0.477711 0.270583 -1.48634 -1.12308 -1.18411
184 18.35 0.85 0.691003 0.42702 0.331718 -0.700463 -0.0924803 -0.838739
185 18.45 0.55 0.606501 0.525579 0.513532 -1.12514 -0.536687 -0.741295
186 18.55 0.55 0.348489 0.59112 0.417041 1.45998 0.154989 -0.704163
187 18.65 0.85 0.669577 1.02303 0.640183 -2.00192 -1.1797 -0.921035
188 18.75 0.7 0.935187 0.748555 0.317493 -2.11806 -0.801168 -0.947163
189 18.85 0.85 0.466849 0.664483 0.455717 -1.5462 -0.651802 -1.38795
190 18.95 0.6 0.300798 0.335259 0.398547 -1.39763 -2.01932 -1.26952
191 19.05 1.2 1.24107 1.16293 0.800836 -1.57883 -1.0637 -1.27709
192 19.15 0.55 0.389976 1.15465 0.748831 -1.98663 -1.69359 -0.902358
193 19.25 0.85 1.5446 0.39931 0.762763 0.0691994 0.183543 -0.57661
194 19.35 0.55 0.694752 0.172661 0.493216 -0.28232 -0.623675 -0.591524
195 19.45 0.65 0.85339 0.756029 0.178672 0.0998081 -0.0844644 -0.467901
196 19.55 0.5 0.527426 0.9165 0.202266 -0.50442 -0.509221 -0.414717
197 19.65 1.1 0.63606 0.97675 0.641423 -0.8283 -1.38547 -0.321158
198 19.75 0.7 1.21472 0.542633 0.639953 -0.891918 -0.837139 -0.182034
199 19.85 0.7 1.09779 0.571322 1.14043 -0.409969 -1.34204 -0.338404
200 19.95 0.75 0.540733 0.589441 1.0958 0.892702 -0.314331 -0.304592
201 20.05 0.85 0.455564 0.475635 0.420249 0.142805 0.108588 -0.581436
202 20.15 0.85 0.835575 0.616413 0.447281 -2.50278 -1.7571 -1.04806
203 20.25 1 0.749683 0.874261 0.915925 -1.76152 -2.17649 -0.978694
204 20.35 0.5 0.122786 0.339886 0.391906 -1.56185 -1.83883 -0.943841
205 20.45 0.65 0.54297 0.460852 0.369458 -1.42 -1.03323 -1.38203
206 20.55 0.55 0.61003 0.197996 0.751233 -0.197189 -0.622403 -1.35449
207 20.65 0.7 1.15461 0.561461 0.437707 -0.834328 -0.225719 -0.974822
208 20.75 0.6 0.274673 0.432025 0.639186 -1.81398 -0.531266 -0.926625
209 20.85 0.95 0.726623 0.814374 0.390203 -1.48871 0.153306 -1.10388
210 20.95 0.85 0.988675 0.679571 0.808459 0.234185 3.23441 -0.918396
211 21.05 0.9 0.666918 0.575387 0.440678 -1.19095 -1.03166 -1.10443
212 21.15 0.95 0.625775 0.615194 0.871756 -2.03216 -2.08654 -1.41138
213 21.25 0.6 0.334474 0.302962 0.660135 -1.45967 -1.66996 -1.53425
214 21.35 0.4 0.143981 0.442306 0.218716 -2.08814 -1.84927 -1.57819
215 21.45 0.35 0.328285 0.57476 0.242858 -2.25026 -1.96511 -1.54779
216 21.55 1.1 0.419825 1.11667 0.524782 -0.893806 -2.45195 -1.80011
217 21.65 0.7 0.93596 0.559523 0.665047 -1.99592 -0.022086 -1.89319
218 21.75 0.9 0.934077 0.952643 1.01938 -2.4325 -1.23548 -1.79323
219 21.85 0.65 0.760019 0.4834 0.388691 -2.05617 0.887399 -1.24164
220 21.95 0.9 0.542622 0.79121 0.910522 -2.49868 -1.21952 -1.35179
221 22.05 0.95 0.806505 1.08069 1.02261 -2.5713 -2.12195 -1.01079
222 22.15 0.4 0.23497 0.367429 0.191904 -1.41266 -1.03064 -1.09601
223 22.25 0.7 0.693116 0.42794 0.519153 -1.07877 -1.62611 -0.743709
224 22.35 0.75 0.424747 0.765768 0.886482 -1.03425 -1.50184 -0.429285
225 22.45 0.6 0.438206 0.464097 0.679682 -0.391636 -1.39299 -0.457328
226 22.55 0.75 0.586681 0.688175 0.661868 1.45431 1.88118 -0.45094
227 22.65 0.55 0.781157 1.09781 0.412806 1.5756 -0.664098 -0.677602
228 22.75 1.15 0.978414 0.816323 0.609524 -0.482155 -1.24512 -0.739351
229 22.85 0.6 0.76154 0.463857 0.603773 -0.297715 -0.52074 -0.816521
230 22.95 0.95 0.915142 0.868645 0.99727 -0.740775 -0.250264 -1.20102
231 23.05 0.7 0.251095 0.873147 0.525171 -1.52479 -2.02893 -1.23125
232 23.15 0.6 0.445133 0.456233 0.698399 -1.08582 -1.56509 -1.09734
233 23.25 0.65 0.22838 0.205114 0.51365 0.16363 -1.09042 -1.19757
234 23.35 0.75 0.337107 0.480165 0.655381 0.160208 -0.970349 -1.06137
235 23.45 0.7 0.851848 0.557715 1.1684 0.18768 -0.777045 -1.0104
236 23.55 0.8 0.790231 0.188793 0.811281 -0.857264 -0.330763 -1.09894
237 23.65 0.7 1.13066 1.068 0.709762 -0.2485 -0.186411 -1.07523
238 23.75 0.6 0.445948 0.470511 0.962981 0.21928 -0.934954 -1.06415
239 23.85 0.85 0.542585 0.574736 1.38596 -1.90748 -1.37045 -0.998599
240 23.95 0.9 0.565575 0.508524 0.470327 -2.25241 -1.86063 -0.470566
241 24.05 0.5 0.836139 0.572769 0.443379 -0.20485 -0.671777 -0.261204
242 24.15 0.65 0.961811 0.308409 0.723821 -0.276891 -0.868935 -0.294076
243 24.25 1 1.10121 0.787533 0.856342 -1.55244 -1.07975 -0.386067
244 24.35 0.8 0.603064 0.609413 0.535907 -0.92201 -0.545786 -0.463667
245 24.45 0.4 0.128458 0.373469 0.217616 -0.577402 -0.332352 -0.295985
246 24.55 0.6 0.381354 0.557009 0.462232 -0.811874 -0.902209 -0.519402
247 24.65 0.8 0.389706 0.848403 0.382752 -1.78311 -1.97055 -0.617969
248 24.75 0.75 0.457569 0.469482 0.914456 -0.834299 -1.14735 -0.466464
249 24.85 0.7 0.45317 0.756318 0.620738 0.0624769 -1.02548 -0.442483
250 24.95 0.75 0.86871 0.650879 0.649536 -0.409303 -1.25949 -0.402183
251 25.05 0.6 0.485065 0.382997 0.661672 -0.81622 -1.11405 -0.364107
252 25.15 0.65 0.363059 0.390824 0.247036 -0.77157 -1.03218 -0.375442
253 25.25 0.5 0.801288 0.243039 0.178054 -1.6314 0.127016 -0.496402
254 25.35 0.7 0.710002 0.454352 0.675365 -1.68732 -0.813925 -0.713593
255 25.45 0.55 0.470545 0.432509 0.200197 -0.856572 -0.89311 -0.637054
256 25.55 0.55 0.37329 0.343129 0.398538 -0.870739 -1.37431 -0.598038
257 25.65 0.6 0.85681 0.251106 0.769964 -0.430821 -0.391196 -0.260928
258 25.75 0.55 0.567707 0.794632 0.299687 0.503977 0.0409129 -0.178266
259 25.85 0.45 0.253161 0.509096 0.554744 -0.536551 -0.469568 -0.0688701
260 25.95 0.5 0.440453 0.239614 0.391671 -0.500561 -0.652698 -0.183218
261 26.05 0.45 0.157284 0.147477 0.522535 0.00730598 -0.781334 -0.282217
262 26.15 0.35 0.191018 0.608305 0.248757 -0.212743 -0.371452 -0.302118
263 26.25 0.35 0.358799 0.535493 0.0908318 -0.628313 -0.595057 -0.293205
264 26.35 0.5 0.965895 0.430949 0.427687 -0.402848 -0.91311 -0.20907
265 26.45 0.4 0.0567843 0.360974 0.454172 -0.963141 -0.79775 -0.267619
266 26.55 0.4 0.614481 0.564741 0.299182 -1.30579 -0.880534 -0.222902
267 26.65 0.45 0.0991293 0.426499 0.450957 -0.915429 -0.923412 -0.190675
268 26.75 0.3 0.0597069 0.358814 0.322253 -0.408912 -0.766148 -0.0557451
269 26.85 0.2 0.142148 0.142385 0.478047 -0.216159 -0.552233 -0.015895
270 26.95 0.1 0.0088331 0.0216821 0.00555211 -0.148273 -0.197481 -0.0312955
271 27.05 0 0 0 0 -0.131851 -0.139979 -0.0211244
272 27.15 0.15 0.112041 0.0267865 0.197021 -0.187529 -0.192818 -0.023403
273 27.25 0.2 0.132549 0.251364 0.155122 -0.110137 -0.159668 0.00932041
274 27.35 0.25 0.189134 0.12337 0.0974988 -0.156331 -0.197332 -0.0203659
275 27.45 0.2 0.0358464 0.123084 0.0313871 -0.177608 -0.195312 0.0197357
276 27.55 0.1 0.0223522 0.0503924 0.0413167 0.175978 -0.147524 -0.0291859
277 27.65 0.25 0.0950199 0.126693 0.193751 0.45464 0.0018611 -0.120737
278 27.75 0 0 0 0 -0.137788 -0.0797581 -0.100019
279 27.85 0.1 0.0721704 0.115289 0.0455229 -0.0582783 -0.0655656 -0.0811196
280 27.95 0 0 0 0 -0.0349041 -0.049983 -0.0538407
281 28.05 0 0 0 0 -0.034995 -0.0500739 -0.0539336
282 28.15 0.05 0.0140993 0.0270335 0.0418624 -0.0255984 -0.0387027 -0.040304
283 28.25 0 0 0 0 -0.0230645 -0.0358996 -0.0362941
284 28.35 0.05 0.0473464 0.0152233 0.00256491 -0.0104422 -0.0100397 -0.0258951
285 28.45 0 0 0 0 -0.00854367 -0.00723606 -0.0231541
286 28.55 0 0 0 0 -0.0085802 -0.00727259 -0.0232165
287 28.65 0.1 0.0165062 0.0197974 0.401107 0.440697 0.0900934 -0.00410839
288 28.75 0.05 0.0414705 0.00046717 0.0269744 0.640522 0.134962 0.0194644
289 28.85 0.05 0.014128 0.00479908 0.000390044 0.129871 0.0262783 -0.00100352
290 28.95 0.05 0.00763389 0.00189844 0.103182 -0.00278384 -0.00206878 -0.00676849
291 29.05 0 0 0 0 -0.00108191 -0.000715615 -0.00437114
292 29.15 0 0 0 0 -0.00109966 -0.000733374 -0.00440111
293 29.25 0 0 0 0 -0.00108159 -0.000715304 -0.00437054
294 29.35 0.05 0.00012854 0.0338101 0.0711911 -0.00138255 -0.00101597 -0.00495173
295 29.45 0 0 0 0 -0.000909861 -0.000511236 -0.00388084
296 29.55 0 0 0 0 -0.00090022 -0.000501596 -0.00389266
297 29.65 0 0 0 0 -0.000891713 -0.000493088 -0.00387002
298 29.75 0 0 0 0 -0.000898939 -0.000500314 -0.00389037
299 29.85 0 0 0 0 -0.000893599 -0.000494975 -0.0038733
300 29.95 0 0 0 0 -0.000897191 -0.000498567 -0.00388758
301 30.05 0 0 0 0 -0.000896254 -0.00049763 -0.00387613
302 30.15 0 0 0 0 -0.00089605 -0.000497425 -0.00388405
303 30.25 0 0 0 0 -0.000912043 -0.000513418 -0.00387666
304 30.35 0.1 0.209118 0.00630775 0.0539384 -0.00763293 -0.00896465 -0.00617767
305 30.45 0 0 0 0 -0.00915409 -0.0108967 -0.00636631
306 30.55 0 0 0 0 -0.00915644 -0.0108991 -0.00639645
307 30.65 0.05 0.0116714 0.00948358 0.00870196 -0.00926868 -0.0128583 -0.0079131
308 30.75 0 0 0 0 -0.00836861 -0.0192544 -0.0128898
309 30.85 0 0 0 0 -0.00835998 -0.0192458 -0.0129056
310 30.95 0.1 0.0241022 0.0857047 0.138857 -0.0087584 -0.0193926 -0.0132697
311 31.05 0.05 0.126981 0.0434082 9.00394e-05 -0.00456018 -0.0119199 -0.00942214
312 31.15 0 0 0 0 -0.00312829 -0.00962781 -0.00806437
313 31.25 0 0 0 0 -0.00312505 -0.00962457 -0.00805831
314 31.35 0 0 0 0 -0.00312538 -0.0096249 -0.00806657
315 31.45 0.05 0.122422 0.00357209 0.0559724 0.0160079 0.00746789 -0.00407744
316 31.55 0 0 0 0 0.0302575 0.0202459 -0.0010011
317 31.65 0.05 0.00154683 8.84412e-05 0.0224709 -0.000865737 -0.0128152 -0.00534648
318 31.75 0 0 0 0 -0.00650125 -0.0188226 -0.00611342
319 31.85 0 0 0 0 -0.00651678 -0.0188381 -0.00612373
320 31.95 0 0 0 0 -0.00650924 -0.0188306 -0.00611628
321 32.05 0 0 0 0 -0.00650818 -0.0188295 -0.00612259
